resultado_id;medalla;deportista_id;juego_id;evento_id
214945;NA;107897;15;335
214946;NA;107898;23;75
214947;NA;107898;23;209
214948;NA;107899;30;249
214949;NA;107899;30;250
214950;NA;107900;35;155
214951;NA;107901;20;301
214952;NA;107902;37;67
214953;NA;107903;23;19
214954;NA;107904;35;161
214955;NA;107905;45;21
214956;NA;107905;45;23
214957;NA;107905;45;24
214958;NA;107905;45;25
214959;NA;107905;45;26
214960;NA;107905;45;27
214961;NA;107905;45;28
214962;NA;107906;22;33
214963;NA;107906;22;34
214964;NA;107907;7;98
214965;NA;107908;22;370
214966;NA;107908;22;247
214967;NA;107908;22;121
214968;NA;107908;24;247
214969;NA;107908;24;121
214970;NA;107909;13;489
214971;NA;107910;15;98
214972;NA;107911;27;84
214973;NA;107911;29;84
214974;Silver;107912;41;89
214975;Bronze;107912;43;89
214976;NA;107913;23;56
214977;NA;107914;37;193
214978;NA;107915;39;187
214979;NA;107915;41;150
214980;Silver;107915;41;187
214981;Gold;107915;41;54
214982;NA;107916;39;88
214983;Silver;107917;35;88
214984;Silver;107918;15;43
214985;NA;107919;49;245
214986;NA;107920;47;397
214987;Silver;107921;37;113
214988;NA;107921;39;112
214989;NA;107922;17;335
214990;NA;107923;44;267
214991;NA;107923;44;63
214992;NA;107923;46;267
214993;NA;107923;46;514
214994;NA;107924;51;108
214995;NA;107925;43;213
214996;Bronze;107925;43;214
214997;NA;107925;43;217
214998;NA;107925;43;218
214999;NA;107926;24;14
215000;NA;107927;3;21
215001;NA;107927;3;530
215002;NA;107927;3;531
215003;NA;107928;17;343
215004;NA;107929;28;301
215005;NA;107929;30;301
215006;Bronze;107930;17;481
215007;NA;107931;38;18
215008;NA;107931;38;309
215009;NA;107931;38;310
215010;NA;107932;15;77
215011;NA;107933;26;14
215012;NA;107933;30;14
215013;NA;107934;47;62
215014;Bronze;107934;47;403
215015;NA;107934;49;62
215016;NA;107934;49;403
215017;NA;107935;9;500
215018;NA;107935;11;432
215019;NA;107935;11;432
215020;NA;107936;9;192
215021;NA;107936;9;93
215022;NA;107937;40;309
215023;NA;107937;40;311
215024;NA;107937;42;18
215025;NA;107937;42;309
215026;NA;107937;42;311
215027;NA;107938;15;116
215028;NA;107939;17;56
215029;NA;107939;17;58
215030;Bronze;107940;41;75
215031;NA;107940;43;75
215032;Silver;107941;43;1
215033;NA;107942;43;101
215034;NA;107943;33;254
215035;NA;107944;19;77
215036;NA;107945;33;128
215037;Silver;107945;33;129
215038;NA;107945;35;128
215039;NA;107945;35;129
215040;NA;107946;38;617
215041;NA;107946;38;493
215042;NA;107947;39;294
215043;NA;107947;39;171
215044;Bronze;107948;25;87
215045;NA;107948;27;439
215046;Silver;107948;29;87
215047;NA;107949;37;209
215048;NA;107950;16;31
215049;NA;107950;16;34
215050;NA;107950;18;31
215051;NA;107950;18;33
215052;NA;107951;21;191
215053;NA;107952;49;392
215054;NA;107952;51;392
215055;NA;107953;17;294
215056;NA;107953;17;231
215057;NA;107954;23;252
215058;NA;107954;23;379
215059;NA;107955;43;164
215060;NA;107956;39;84
215061;NA;107957;47;131
215062;Gold;107958;45;1
215063;Bronze;107958;47;1
215064;NA;107958;49;1
215065;NA;107958;51;1
215066;NA;107959;35;62
215067;NA;107959;35;403
215068;NA;107960;27;313
215069;Gold;107961;45;1
215070;NA;107962;23;98
215071;NA;107963;23;180
215072;NA;107963;27;367
215073;NA;107964;41;399
215074;NA;107965;29;332
215075;Silver;107966;51;290
215076;NA;107967;47;3
215077;NA;107968;15;297
215078;Bronze;107968;15;298
215079;NA;107969;49;55
215080;NA;107970;17;489
215081;NA;107971;47;101
215082;NA;107972;41;207
215083;NA;107973;19;115
215084;NA;107974;9;98
215085;Gold;107975;16;269
215086;NA;107976;42;249
215087;NA;107976;42;468
215088;NA;107976;42;394
215089;NA;107976;42;466
215090;NA;107976;42;467
215091;NA;107976;44;519
215092;NA;107976;44;250
215093;Gold;107976;44;469
215094;NA;107976;44;467
215095;NA;107976;46;519
215096;NA;107976;46;250
215097;NA;107976;46;395
215098;NA;107976;46;467
215099;Silver;107976;46;552
215100;NA;107977;19;254
215101;NA;107978;33;144
215102;NA;107979;45;615
215103;NA;107979;47;615
215104;Silver;107980;5;480
215105;Gold;107981;27;1
215106;Silver;107982;17;101
215107;Bronze;107983;49;204
215108;NA;107984;5;22
215109;NA;107985;31;1
215110;NA;107985;33;1
215111;NA;107986;50;428
215112;Bronze;107987;49;55
215113;Bronze;107987;51;55
215114;NA;107988;51;221
215115;Silver;107989;17;335
215116;NA;107990;7;119
215117;NA;107990;9;110
215118;NA;107991;47;29
215119;NA;107991;49;29
215120;NA;107992;33;183
215121;NA;107992;35;183
215122;NA;107993;51;107
215123;Silver;107993;51;108
215124;Silver;107993;51;54
215125;NA;107994;49;43
215126;NA;107995;43;3
215127;NA;107996;51;241
215128;NA;107997;50;617
215129;NA;107997;50;624
215130;NA;107997;50;635
215131;NA;107998;45;3
215132;NA;107999;21;120
215133;NA;107999;23;120
215134;Gold;108000;51;427
215135;NA;108001;38;7
215136;NA;108001;38;11
215137;NA;108001;38;8
215138;NA;108001;38;9
215139;NA;108002;6;295
215140;NA;108002;6;297
215141;NA;108002;6;298
215142;NA;108003;17;75
215143;Silver;108003;17;76
215144;NA;108004;17;289
215145;NA;108004;17;600
215146;NA;108005;27;268
215147;NA;108006;41;157
215148;NA;108007;28;269
215149;NA;108008;49;47
215150;NA;108009;49;55
215151;NA;108010;18;51
215152;Silver;108011;21;96
215153;NA;108012;38;39
215154;NA;108012;38;270
215155;NA;108012;38;40
215156;NA;108012;40;270
215157;NA;108012;40;40
215158;NA;108013;29;344
215159;NA;108014;27;74
215160;NA;108015;6;74
215161;NA;108015;6;144
215162;Gold;108015;6;518
215163;NA;108015;6;501
215164;NA;108015;6;502
215165;NA;108016;17;114
215166;NA;108017;21;50
215167;NA;108017;25;74
215168;NA;108018;48;33
215169;NA;108019;41;439
215170;NA;108019;43;87
215171;Bronze;108020;15;340
215172;NA;108021;39;98
215173;Silver;108021;41;79
215174;NA;108022;35;155
215175;NA;108023;49;278
215176;NA;108023;51;278
215177;NA;108024;35;50
215178;NA;108024;37;50
215179;NA;108025;47;446
215180;Bronze;108025;51;446
215181;NA;108026;47;232
215182;NA;108027;15;43
215183;NA;108028;3;694
215184;NA;108028;3;609
215185;NA;108029;44;243
215186;NA;108030;38;248
215187;NA;108030;38;121
215188;NA;108030;38;299
215189;NA;108031;49;200
215190;NA;108032;6;144
215191;NA;108032;6;501
215192;Bronze;108032;6;502
215193;NA;108033;41;164
215194;NA;108033;43;164
215195;NA;108033;45;164
215196;Silver;108033;47;164
215197;Silver;108033;49;164
215198;NA;108034;35;232
215199;NA;108034;37;232
215200;NA;108034;37;145
215201;NA;108034;39;232
215202;NA;108035;27;288
215203;NA;108035;31;183
215204;NA;108035;33;183
215205;NA;108036;40;244
215206;NA;108037;9;73
215207;NA;108038;14;14
215208;NA;108039;11;608
215209;NA;108039;13;620
215210;NA;108039;15;608
215211;NA;108040;23;208
215212;Bronze;108041;49;89
215213;Silver;108041;51;89
215214;NA;108041;51;245
215215;NA;108042;49;387
215216;NA;108042;49;54
215217;NA;108043;2;119
215218;Silver;108044;47;83
215219;Bronze;108044;49;83
215220;NA;108045;15;343
215221;Bronze;108046;37;82
215222;Bronze;108047;35;94
215223;NA;108047;37;94
215224;NA;108047;39;94
215225;NA;108048;39;111
215226;NA;108049;15;109
215227;NA;108050;21;175
215228;Silver;108050;21;13
215229;NA;108051;17;21
215230;NA;108051;17;22
215231;NA;108051;17;23
215232;NA;108051;17;24
215233;NA;108051;17;25
215234;NA;108051;17;26
215235;NA;108051;17;27
215236;NA;108051;17;28
215237;NA;108051;19;21
215238;NA;108051;19;22
215239;NA;108051;19;23
215240;NA;108051;19;24
215241;NA;108051;19;25
215242;NA;108051;19;26
215243;NA;108051;19;27
215244;NA;108051;19;28
215245;NA;108052;3;316
215246;NA;108053;11;432
215247;NA;108054;43;104
215248;NA;108054;43;67
215249;NA;108055;29;255
215250;Gold;108056;41;207
215251;Silver;108056;43;207
215252;Gold;108056;45;207
215253;Bronze;108057;45;3
215254;Bronze;108058;25;402
215255;NA;108059;31;319
215256;Gold;108060;35;105
215257;NA;108061;37;79
215258;NA;108061;41;157
215259;Gold;108062;41;55
215260;Gold;108062;45;55
215261;NA;108063;51;390
215262;NA;108064;51;91
215263;NA;108065;43;115
215264;NA;108066;45;68
215265;NA;108066;47;68
215266;NA;108066;49;68
215267;NA;108067;19;426
215268;NA;108068;43;277
215269;Gold;108069;48;14
215270;NA;108070;35;235
215271;NA;108070;35;439
215272;NA;108071;35;235
215273;NA;108071;35;439
215274;Gold;108072;27;47
215275;Silver;108072;29;47
215276;NA;108073;7;74
215277;Silver;108073;7;518
215278;Silver;108073;9;518
215279;NA;108074;39;3
215280;NA;108075;17;43
215281;NA;108076;31;143
215282;NA;108077;41;143
215283;Gold;108078;29;69
215284;NA;108079;35;83
215285;NA;108080;51;337
215286;NA;108081;16;60
215287;Gold;108082;11;120
215288;NA;108083;49;425
215289;NA;108084;43;319
215290;NA;108084;45;319
215291;Gold;108085;39;114
215292;Bronze;108085;41;157
215293;NA;108085;43;79
215294;Bronze;108085;49;98
215295;Gold;108086;39;114
215296;Bronze;108086;41;157
215297;NA;108087;42;14
215298;NA;108087;44;14
215299;NA;108088;6;155
215300;Gold;108088;6;371
215301;NA;108088;6;475
215302;NA;108089;21;409
215303;Bronze;108089;21;415
215304;Silver;108090;28;14
215305;NA;108091;11;432
215306;NA;108091;13;30
215307;NA;108091;13;30
215308;NA;108092;7;110
215309;Bronze;108092;7;105
215310;NA;108092;7;58
215311;NA;108093;41;143
215312;NA;108094;37;245
215313;Bronze;108094;39;89
215314;NA;108095;30;247
215315;NA;108095;30;121
215316;NA;108096;49;554
215317;NA;108096;51;554
215318;NA;108097;51;12
215319;NA;108098;51;142
215320;Gold;108099;43;207
215321;NA;108100;29;88
215322;NA;108101;40;203
215323;NA;108101;42;203
215324;NA;108101;42;51
215325;NA;108102;40;42
215326;NA;108103;37;290
215327;NA;108104;37;120
215328;NA;108104;39;120
215329;NA;108105;51;409
215330;NA;108106;19;43
215331;NA;108107;27;1
215332;NA;108108;6;192
215333;NA;108108;6;93
215334;NA;108109;37;209
215335;NA;108110;43;104
215336;NA;108110;47;104
215337;NA;108111;5;104
215338;NA;108111;5;148
215339;NA;108111;5;116
215340;NA;108111;5;664
215341;NA;108112;41;261
215342;NA;108113;6;3
215343;NA;108114;51;409
215344;NA;108115;42;269
215345;NA;108115;44;269
215346;NA;108115;46;269
215347;NA;108115;48;269
215348;NA;108116;29;164
215349;NA;108117;51;233
215350;NA;108117;51;234
215351;NA;108118;51;147
215352;NA;108118;51;180
215353;NA;108118;51;64
215354;NA;108119;37;73
215355;NA;108120;29;44
215356;NA;108121;23;111
215357;NA;108121;25;191
215358;NA;108122;11;334
215359;NA;108123;41;3
215360;NA;108124;29;164
215361;NA;108124;31;164
215362;NA;108124;33;164
215363;NA;108125;51;167
215364;NA;108126;43;88
215365;Silver;108127;43;224
215366;Gold;108127;45;224
215367;NA;108127;47;224
215368;NA;108127;49;224
215369;NA;108128;31;70
215370;NA;108129;25;119
215371;NA;108129;25;50
215372;NA;108129;27;119
215373;NA;108130;23;105
215374;NA;108130;23;57
215375;NA;108130;23;58
215376;NA;108130;23;153
215377;NA;108130;23;106
215378;NA;108131;38;247
215379;NA;108131;38;121
215380;NA;108132;51;195
215381;Silver;108133;15;98
215382;Gold;108134;18;14
215383;NA;108135;33;3
215384;NA;108136;11;3
215385;NA;108137;19;175
215386;NA;108137;19;13
215387;NA;108138;27;378
215388;NA;108138;29;113
215389;Bronze;108139;37;44
215390;Gold;108139;39;44
215391;NA;108140;44;14
215392;NA;108141;41;312
215393;NA;108142;27;1
215394;NA;108142;29;1
215395;NA;108143;35;104
215396;NA;108143;35;67
215397;NA;108143;37;104
215398;NA;108143;39;104
215399;NA;108143;39;67
215400;NA;108144;49;3
215401;NA;108145;46;32
215402;NA;108145;46;33
215403;NA;108145;46;34
215404;NA;108145;48;33
215405;NA;108145;48;34
215406;NA;108146;39;91
215407;NA;108147;35;67
215408;NA;108148;11;429
215409;NA;108148;13;289
215410;NA;108148;13;289
215411;NA;108149;45;164
215412;NA;108149;47;164
215413;NA;108150;12;386
215414;NA;108151;17;343
215415;NA;108152;41;92
215416;NA;108153;39;383
215417;NA;108153;39;139
215418;NA;108153;41;140
215419;NA;108154;41;143
215420;NA;108155;39;123
215421;NA;108155;39;186
215422;NA;108155;39;108
215423;NA;108155;39;54
215424;NA;108156;25;3
215425;NA;108157;47;80
215426;NA;108157;49;80
215427;NA;108158;5;22
215428;NA;108159;6;326
215429;NA;108159;6;327
215430;NA;108160;49;161
215431;NA;108161;10;473
215432;Gold;108162;46;14
215433;NA;108162;48;14
215434;Silver;108162;50;14
215435;Gold;108163;46;14
215436;NA;108163;48;14
215437;Silver;108164;18;14
215438;NA;108165;15;343
215439;NA;108166;37;2
215440;NA;108166;39;2
215441;NA;108167;29;86
215442;NA;108168;17;3
215443;NA;108168;19;3
215444;NA;108169;35;3
215445;NA;108170;37;1
215446;NA;108171;7;43
215447;NA;108172;39;88
215448;NA;108173;7;3
215449;NA;108173;9;3
215450;NA;108174;39;117
215451;NA;108174;41;117
215452;NA;108174;43;117
215453;NA;108175;25;213
215454;Silver;108175;25;214
215455;NA;108175;25;215
215456;NA;108175;25;216
215457;NA;108175;25;217
215458;NA;108175;25;218
215459;NA;108176;46;301
215460;NA;108176;46;419
215461;NA;108176;46;420
215462;NA;108177;31;1
215463;NA;108178;18;14
215464;NA;108179;19;213
215465;NA;108179;19;214
215466;NA;108179;19;276
215467;NA;108179;19;215
215468;NA;108179;19;216
215469;NA;108179;19;217
215470;NA;108179;19;218
215471;NA;108180;48;225
215472;NA;108180;48;259
215473;NA;108180;48;558
215474;NA;108180;48;226
215475;NA;108180;48;227
215476;NA;108180;50;225
215477;NA;108180;50;259
215478;NA;108181;51;13
215479;NA;108182;45;101
215480;NA;108182;47;101
215481;NA;108182;49;101
215482;NA;108183;48;63
215483;NA;108183;48;8
215484;NA;108183;48;10
215485;NA;108184;47;151
215486;NA;108185;42;642
215487;NA;108185;44;668
215488;NA;108186;49;36
215489;Gold;108186;51;36
215490;NA;108187;46;34
215491;NA;108187;46;35
215492;Bronze;108188;2;57
215493;Bronze;108188;2;606
215494;NA;108189;45;275
215495;Bronze;108190;17;3
215496;NA;108190;19;3
215497;NA;108191;37;257
215498;NA;108192;6;22
215499;NA;108192;6;41
215500;NA;108193;11;61
215501;NA;108194;15;92
215502;NA;108195;2;325
215503;Silver;108195;2;372
215504;NA;108195;2;621
215505;NA;108195;2;622
215506;NA;108195;2;623
215507;NA;108196;37;94
215508;NA;108197;24;59
215509;NA;108198;47;169
215510;Gold;108198;47;171
215511;Gold;108198;49;231
215512;Silver;108198;49;169
215513;Silver;108198;49;171
215514;NA;108198;51;169
215515;NA;108198;51;170
215516;Silver;108198;51;171
215517;NA;108199;37;383
215518;NA;108200;6;148
215519;NA;108200;6;116
215520;Bronze;108200;6;143
215521;NA;108201;45;155
215522;NA;108202;15;104
215523;NA;108203;29;454
215524;NA;108204;45;425
215525;NA;108204;47;425
215526;NA;108204;49;425
215527;Bronze;108205;25;3
215528;NA;108206;24;51
215529;NA;108207;11;120
215530;NA;108208;15;38
215531;NA;108209;29;340
215532;NA;108210;44;51
215533;NA;108210;46;203
215534;NA;108210;46;51
215535;NA;108211;47;170
215536;NA;108212;51;349
215537;NA;108212;51;171
215538;NA;108213;29;3
215539;NA;108214;33;75
215540;NA;108215;15;21
215541;Bronze;108215;15;22
215542;NA;108215;15;23
215543;NA;108215;15;24
215544;NA;108215;15;25
215545;NA;108215;15;26
215546;NA;108215;15;27
215547;NA;108215;15;28
215548;NA;108216;39;190
215549;NA;108216;39;464
215550;NA;108217;9;282
215551;NA;108218;9;163
215552;NA;108219;39;98
215553;NA;108220;39;245
215554;NA;108221;11;38
215555;Silver;108222;45;43
215556;Bronze;108222;47;43
215557;NA;108222;49;43
215558;NA;108223;49;142
215559;NA;108224;15;47
215560;Silver;108225;29;75
215561;NA;108225;29;209
215562;NA;108225;31;75
215563;NA;108225;31;209
215564;NA;108226;50;613
215565;NA;108227;21;104
215566;NA;108227;21;148
215567;NA;108227;21;67
215568;NA;108227;23;148
215569;Bronze;108227;23;67
215570;NA;108228;11;108
215571;NA;108229;41;98
215572;NA;108230;39;513
215573;NA;108231;41;134
215574;NA;108232;45;415
215575;NA;108232;45;314
215576;Silver;108233;13;75
215577;Gold;108233;13;76
215578;NA;108234;22;14
215579;NA;108235;35;82
215580;NA;108236;37;82
215581;NA;108237;31;109
215582;NA;108238;29;92
215583;NA;108239;11;56
215584;Bronze;108239;11;106
215585;NA;108239;13;153
215586;Bronze;108239;13;106
215587;NA;108239;15;153
215588;NA;108239;15;106
215589;NA;108240;17;167
215590;NA;108240;19;167
215591;NA;108241;51;423
215592;Bronze;108242;29;254
215593;Bronze;108242;31;168
215594;NA;108243;47;55
215595;NA;108243;49;55
215596;Silver;108243;51;55
215597;NA;108244;23;152
215598;NA;108245;17;224
215599;NA;108246;44;14
215600;NA;108246;46;14
215601;NA;108246;48;14
215602;NA;108246;50;14
215603;NA;108247;11;257
215604;NA;108247;11;13
215605;NA;108248;33;204
215606;NA;108249;31;75
215607;NA;108250;23;350
215608;NA;108250;23;231
215609;NA;108251;15;332
215610;NA;108252;47;55
215611;NA;108253;45;43
215612;NA;108254;31;213
215613;NA;108254;31;215
215614;NA;108254;31;216
215615;NA;108254;31;217
215616;NA;108254;31;218
215617;NA;108255;7;570
215618;NA;108255;7;424
215619;NA;108256;35;132
215620;NA;108257;16;370
215621;NA;108257;16;121
215622;NA;108257;16;299
215623;NA;108257;18;370
215624;NA;108257;18;247
215625;NA;108257;18;121
215626;NA;108258;35;88
215627;NA;108258;37;88
215628;NA;108259;5;202
215629;NA;108259;5;202
215630;NA;108259;5;548
215631;NA;108260;35;95
215632;NA;108261;6;500
215633;NA;108262;29;120
215634;NA;108263;9;282
215635;NA;108264;2;50
215636;NA;108265;29;62
215637;NA;108265;29;403
215638;NA;108265;31;62
215639;NA;108265;31;403
215640;NA;108266;27;294
215641;NA;108266;27;349
215642;NA;108266;27;171
215643;NA;108267;42;339
215644;NA;108268;31;454
215645;NA;108268;33;454
215646;NA;108268;35;65
215647;NA;108268;37;65
215648;NA;108268;39;65
215649;NA;108269;9;21
215650;Silver;108269;9;22
215651;NA;108269;9;24
215652;NA;108269;9;25
215653;NA;108269;9;26
215654;NA;108269;9;27
215655;NA;108269;9;28
215656;Silver;108269;9;487
215657;Gold;108269;9;692
215658;Silver;108270;43;106
215659;NA;108271;20;370
215660;NA;108271;20;247
215661;NA;108271;20;121
215662;NA;108272;31;235
215663;NA;108272;31;439
215664;Bronze;108273;29;3
215665;NA;108274;47;319
215666;NA;108275;45;352
215667;Bronze;108276;41;319
215668;NA;108276;43;319
215669;NA;108276;45;319
215670;NA;108277;42;543
215671;NA;108277;44;544
215672;NA;108278;29;120
215673;NA;108278;31;120
215674;Bronze;108279;5;21
215675;Silver;108279;6;21
215676;NA;108280;45;319
215677;NA;108281;27;208
215678;NA;108281;29;98
215679;NA;108282;31;208
215680;NA;108283;39;128
215681;NA;108283;39;129
215682;NA;108284;37;157
215683;NA;108285;37;192
215684;Gold;108285;37;93
215685;Gold;108286;19;157
215686;NA;108287;21;43
215687;NA;108288;39;142
215688;NA;108289;39;64
215689;NA;108290;36;225
215690;NA;108290;36;226
215691;NA;108290;36;227
215692;Silver;108291;29;231
215693;NA;108292;49;84
215694;NA;108293;19;409
215695;NA;108294;10;473
215696;NA;108295;43;101
215697;NA;108296;39;123
215698;NA;108296;39;107
215699;NA;108296;39;54
215700;NA;108296;41;123
215701;NA;108296;41;107
215702;NA;108296;43;123
215703;NA;108296;43;107
215704;NA;108297;43;210
215705;NA;108298;32;388
215706;NA;108298;34;388
215707;Bronze;108299;27;439
215708;NA;108299;27;87
215709;NA;108299;29;87
215710;NA;108300;35;166
215711;Bronze;108301;31;366
215712;NA;108301;35;64
215713;NA;108302;51;179
215714;NA;108303;47;399
215715;NA;108303;49;399
215716;NA;108304;16;126
215717;NA;108304;16;243
215718;Silver;108304;18;126
215719;NA;108305;49;1
215720;NA;108305;51;1
215721;Bronze;108306;35;231
215722;Bronze;108306;35;415
215723;Silver;108306;35;171
215724;NA;108306;37;231
215725;NA;108307;50;635
215726;NA;108308;5;19
215727;NA;108309;41;384
215728;Bronze;108309;41;385
215729;NA;108309;43;384
215730;Bronze;108309;43;385
215731;NA;108309;45;384
215732;Bronze;108309;45;385
215733;NA;108310;24;11
215734;NA;108310;24;10
215735;NA;108311;31;117
215736;NA;108312;15;109
215737;Gold;108313;49;125
215738;Gold;108313;51;125
215739;NA;108314;44;14
215740;NA;108314;46;14
215741;NA;108314;48;14
215742;NA;108315;35;162
215743;NA;108316;29;96
215744;NA;108316;31;96
215745;NA;108317;29;96
215746;NA;108318;51;272
215747;NA;108319;51;312
215748;NA;108320;14;14
215749;NA;108321;29;268
215750;Gold;108321;29;246
215751;NA;108322;27;97
215752;NA;108322;29;97
215753;NA;108322;31;97
215754;NA;108323;39;69
215755;Gold;108324;39;44
215756;NA;108325;49;384
215757;NA;108326;20;59
215758;NA;108326;22;59
215759;NA;108326;22;60
215760;NA;108327;47;137
215761;NA;108328;41;74
215762;NA;108328;43;167
215763;NA;108328;45;167
215764;NA;108329;7;3
215765;NA;108329;9;3
215766;NA;108330;30;51
215767;Gold;108331;29;120
215768;NA;108331;31;120
215769;NA;108332;48;495
215770;NA;108332;48;436
215771;NA;108332;50;495
215772;NA;108332;50;506
215773;NA;108332;50;507
215774;NA;108333;47;157
215775;NA;108333;49;157
215776;NA;108334;39;261
215777;NA;108335;38;494
215778;Gold;108336;21;114
215779;NA;108336;23;208
215780;Bronze;108337;23;194
215781;NA;108337;25;95
215782;NA;108338;27;92
215783;NA;108339;21;162
215784;NA;108340;16;269
215785;NA;108341;6;362
215786;Silver;108341;6;296
215787;NA;108341;6;297
215788;NA;108341;6;298
215789;NA;108342;17;489
215790;Bronze;108343;19;113
215791;NA;108343;21;113
215792;NA;108344;43;397
215793;NA;108345;30;265
215794;NA;108345;30;465
215795;NA;108346;35;213
215796;NA;108346;35;214
215797;NA;108346;35;215
215798;NA;108346;35;216
215799;NA;108346;35;217
215800;NA;108346;35;218
215801;NA;108347;46;303
215802;NA;108347;50;303
215803;NA;108348;20;34
215804;NA;108349;51;164
215805;Gold;108350;3;4
215806;NA;108351;24;14
215807;Silver;108352;3;4
215808;NA;108353;41;80
215809;NA;108353;43;80
215810;NA;108354;51;398
215811;NA;108355;47;268
215812;NA;108356;41;83
215813;NA;108356;43;83
215814;NA;108357;42;18
215815;NA;108357;42;309
215816;NA;108357;42;311
215817;NA;108357;44;18
215818;NA;108357;44;442
215819;NA;108357;44;309
215820;NA;108357;44;311
215821;NA;108358;35;434
215822;NA;108358;37;434
215823;NA;108358;39;434
215824;NA;108359;33;308
215825;Gold;108359;35;308
215826;Gold;108359;37;308
215827;NA;108360;22;14
215828;NA;108360;24;14
215829;NA;108361;43;113
215830;Gold;108361;47;98
215831;Bronze;108362;15;88
215832;NA;108363;43;279
215833;Silver;108364;42;51
215834;NA;108365;49;213
215835;NA;108365;49;214
215836;NA;108365;49;215
215837;NA;108365;49;217
215838;NA;108365;49;218
215839;NA;108365;51;213
215840;NA;108365;51;214
215841;NA;108365;51;215
215842;NA;108365;51;217
215843;NA;108365;51;218
215844;NA;108366;15;43
215845;NA;108367;42;461
215846;NA;108367;44;461
215847;NA;108368;25;169
215848;NA;108369;26;370
215849;NA;108369;26;247
215850;NA;108369;26;121
215851;NA;108370;47;441
215852;NA;108371;23;43
215853;NA;108372;27;43
215854;NA;108373;33;75
215855;NA;108374;38;370
215856;Bronze;108374;38;248
215857;NA;108374;38;247
215858;NA;108374;38;299
215859;Gold;108374;40;370
215860;NA;108374;40;248
215861;NA;108374;40;247
215862;NA;108374;40;299
215863;Gold;108374;42;370
215864;NA;108374;42;248
215865;Bronze;108374;42;247
215866;Gold;108374;42;299
215867;NA;108375;36;14
215868;NA;108376;31;204
215869;Bronze;108376;33;204
215870;Bronze;108376;35;254
215871;NA;108376;37;254
215872;Gold;108377;7;580
215873;NA;108378;50;370
215874;NA;108378;50;248
215875;NA;108378;50;247
215876;NA;108378;50;299
215877;NA;108379;47;387
215878;NA;108379;47;19
215879;NA;108380;43;615
215880;NA;108380;45;615
215881;NA;108380;47;615
215882;NA;108381;19;165
215883;NA;108381;19;254
215884;NA;108382;45;123
215885;Gold;108383;37;233
215886;Bronze;108383;37;234
215887;Silver;108383;39;233
215888;NA;108383;39;234
215889;NA;108383;41;233
215890;NA;108383;41;234
215891;Silver;108383;43;233
215892;NA;108383;43;234
215893;Silver;108383;45;233
215894;NA;108383;45;234
215895;NA;108383;47;233
215896;NA;108383;47;234
215897;NA;108383;49;234
215898;NA;108384;34;14
215899;NA;108385;35;204
215900;NA;108385;37;204
215901;NA;108386;48;14
215902;NA;108386;50;14
215903;NA;108387;40;14
215904;NA;108387;42;14
215905;NA;108388;43;213
215906;NA;108388;43;215
215907;NA;108388;43;216
215908;NA;108388;43;217
215909;NA;108388;43;218
215910;NA;108388;45;213
215911;NA;108388;45;215
215912;NA;108388;45;216
215913;NA;108388;45;217
215914;NA;108388;45;218
215915;Bronze;108389;45;49
215916;NA;108390;35;88
215917;NA;108391;37;132
215918;NA;108391;36;265
215919;NA;108391;36;465
215920;NA;108391;36;569
215921;NA;108392;21;213
215922;NA;108392;21;214
215923;NA;108392;21;276
215924;NA;108392;21;215
215925;NA;108392;21;216
215926;NA;108392;21;217
215927;NA;108392;21;218
215928;NA;108393;31;111
215929;NA;108394;35;169
215930;NA;108394;35;170
215931;NA;108394;35;171
215932;NA;108395;14;386
215933;NA;108395;14;206
215934;NA;108395;14;35
215935;NA;108395;14;10
215936;NA;108396;15;98
215937;NA;108397;14;206
215938;NA;108397;14;35
215939;NA;108398;47;447
215940;NA;108399;41;213
215941;NA;108399;41;214
215942;NA;108399;41;215
215943;NA;108399;41;216
215944;NA;108399;41;217
215945;NA;108399;41;218
215946;NA;108400;51;221
215947;NA;108401;27;367
215948;Gold;108402;29;308
215949;NA;108403;42;225
215950;NA;108403;42;227
215951;NA;108404;46;121
215952;NA;108405;23;21
215953;NA;108405;23;22
215954;NA;108405;23;23
215955;NA;108405;23;24
215956;NA;108405;23;25
215957;NA;108405;23;26
215958;NA;108405;23;27
215959;NA;108405;23;28
215960;NA;108406;43;72
215961;NA;108407;35;142
215962;NA;108407;37;142
215963;NA;108408;45;119
215964;NA;108409;39;120
215965;NA;108410;33;45
215966;Silver;108411;21;3
215967;NA;108412;34;14
215968;NA;108413;42;203
215969;NA;108414;18;14
215970;NA;108415;49;103
215971;NA;108416;15;3
215972;NA;108417;51;192
215973;NA;108418;49;49
215974;NA;108419;31;96
215975;NA;108419;35;96
215976;NA;108419;37;96
215977;NA;108419;39;96
215978;NA;108420;43;36
215979;NA;108421;35;3
215980;NA;108422;38;14
215981;Bronze;108422;42;14
215982;NA;108422;44;14
215983;Silver;108422;46;14
215984;Bronze;108422;48;14
215985;Bronze;108422;50;14
215986;NA;108423;45;21
215987;Bronze;108423;45;22
215988;NA;108423;45;23
215989;NA;108423;45;24
215990;NA;108423;45;25
215991;NA;108423;45;26
215992;NA;108423;45;27
215993;NA;108423;47;21
215994;NA;108423;47;22
215995;NA;108423;47;23
215996;NA;108423;47;25
215997;NA;108423;47;26
215998;NA;108423;47;27
215999;NA;108423;47;28
216000;NA;108424;23;75
216001;NA;108424;23;209
